,5oclock shadow.label,5oclock shadow.confidence,age.label,age.confidence,arched eyebrows.label,arched eyebrows.confidence,attractive.label,attractive.confidence,bags under eyes.label,bags under eyes.confidence,bald.label,bald.confidence,bangs.label,bangs.confidence,beard.label,beard.confidence,big lips.label,big lips.confidence,big nose.label,big nose.confidence,black hair.label,black hair.confidence,blond hair.label,blond hair.confidence,blurry.label,blurry.confidence,brown hair.label,brown hair.confidence,bushy eyebrows.label,bushy eyebrows.confidence,chubby.label,chubby.confidence,double chin.label,double chin.confidence,expression.label,expression.confidence,gender.label,gender.confidence,glasses.label,glasses.confidence,goatee.label,goatee.confidence,gray hair.label,gray hair.confidence,heavy makeup.label,heavy makeup.confidence,high cheekbones.label,high cheekbones.confidence,mouth open.label,mouth open.confidence,mustache.label,mustache.confidence,narrow eyes.label,narrow eyes.confidence,oval face.label,oval face.confidence,pale skin.label,pale skin.confidence,pitch.label,pitch.confidence,pointy nose.label,pointy nose.confidence,race.label,race.confidence,receding hairline.label,receding hairline.confidence,rosy cheeks.label,rosy cheeks.confidence,sideburns.label,sideburns.confidence,straight hair.label,straight hair.confidence,wavy hair.label,wavy hair.confidence,wearing earrings.label,wearing earrings.confidence,wearing hat.label,wearing hat.confidence,wearing lipstick.label,wearing lipstick.confidence,wearing necklace.label,wearing necklace.confidence,wearing necktie.label,wearing necktie.confidence,yaw.label,yaw.confidence,young.label,young.confidence
CRA5.jpg,no,0.49,25,0.6,no,1.0,no,0.74,no,0.64,no,0.54,no,0.51,no,0.18,no,0.29,no,0.6,no,0.37,no,0.81,yes,0.7,no,0.56,no,0.6,no,0.58,no,0.87,neutral,0.07,female,0.12,no,1.0,no,0.38,no,0.97,no,0.95,no,0.13,no,0.47,no,0.52,no,0.2,no,0.17,no,0.6,-6.81,1.0,no,0.48,white,0.99,no,0.61,no,0.97,no,0.58,no,0.66,no,0.77,no,0.31,yes,0.77,no,0.89,no,0.39,no,1.0,26.34,1.0,yes,0.54
CRA6.jpg,yes,0.27,26,0.6,no,0.82,no,0.25,no,0.08,no,1.0,no,0.84,no,0.22,no,0.68,no,0.19,yes,0.47,no,0.89,no,0.3,no,0.46,yes,0.8,no,0.73,no,0.87,neutral,0.75,male,1.0,no,1.0,no,0.7,no,1.0,no,0.93,no,0.68,no,0.99,no,0.48,no,0.3,yes,0.06,no,0.47,-9.13,1.0,no,0.47,hispanic,0.76,no,1.0,no,1.0,no,0.71,yes,0.11,no,0.18,no,1.0,no,0.61,no,1.0,no,1.0,no,0.19,-11.52,1.0,yes,0.65
CSI1.jpg,yes,0.55,32,0.6,no,0.68,yes,0.59,yes,1.0,no,0.79,no,0.47,yes,0.06,no,0.21,yes,0.56,no,0.23,no,0.6,no,1.0,no,0.22,yes,0.41,no,0.83,no,0.62,smile,0.81,male,1.0,no,1.0,no,0.54,no,0.92,no,1.0,yes,0.3,no,1.0,no,0.47,yes,0.17,yes,0.01,yes,0.2,-8.75,1.0,no,0.44,white,1.0,no,0.72,no,1.0,no,0.42,yes,0.4,no,0.88,no,1.0,no,0.33,no,1.0,no,1.0,yes,0.17,-15.71,1.0,yes,0.77
CSI2.jpg,yes,0.11,30,0.6,no,1.0,no,0.99,yes,0.29,no,0.41,no,0.92,no,0.29,no,0.73,yes,0.12,no,0.56,no,0.95,no,0.62,yes,0.31,yes,0.04,yes,0.08,no,0.12,neutral,1.0,male,1.0,no,1.0,no,0.7,no,0.06,no,0.93,no,0.84,no,0.84,no,0.42,no,1.0,yes,0.04,no,1.0,-9.72,1.0,no,0.71,white,0.87,no,0.12,no,0.85,no,0.76,yes,0.3,no,0.54,no,0.96,no,1.0,no,0.94,no,0.99,yes,0.42,12.78,1.0,no,0.42
CSI3.jpg,no,0.14,58,0.6,no,0.85,no,1.0,yes,0.57,yes,1.0,no,0.88,yes,0.87,no,0.81,yes,0.68,no,1.0,no,0.69,yes,0.04,no,0.9,no,0.61,yes,0.87,yes,0.66,neutral,0.36,male,0.94,no,1.0,yes,0.84,yes,1.0,no,1.0,no,0.52,no,0.94,yes,0.88,yes,0.05,no,0.02,no,0.41,-8.97,1.0,no,0.53,white,1.0,yes,0.91,no,1.0,yes,0.83,no,0.75,no,0.69,no,1.0,no,0.6,no,1.0,no,1.0,yes,0.65,-9.06,1.0,no,1.0
CSI4.jpg,no,0.56,46,0.6,no,0.8,no,0.87,yes,0.27,yes,1.0,no,1.0,no,0.11,no,0.47,yes,0.68,no,0.84,no,0.94,no,0.5,no,1.0,no,0.49,yes,0.74,yes,0.53,neutral,0.8,male,0.99,no,1.0,no,0.32,yes,0.84,no,0.96,no,0.55,no,0.75,yes,0.01,no,0.68,no,0.01,no,0.17,-7.62,1.0,no,0.59,white,0.95,yes,1.0,no,0.97,no,0.49,no,0.33,no,1.0,no,0.91,no,0.46,no,1.0,no,1.0,yes,0.75,15.71,1.0,no,0.81
CSI5.jpg,no,0.62,18,0.6,no,0.62,no,0.93,no,0.58,no,0.77,no,1.0,no,0.69,no,0.98,no,0.83,no,0.65,no,0.87,yes,0.96,yes,0.65,no,0.85,no,0.25,no,0.47,neutral,0.84,male,0.01,no,1.0,no,0.91,no,0.53,no,1.0,no,0.73,no,0.7,no,0.89,yes,0.1,yes,0.21,no,1.0,-8.96,1.0,no,0.72,white,1.0,yes,0.02,no,1.0,no,0.96,no,0.68,yes,0.35,no,0.33,no,1.0,no,0.98,no,0.61,no,0.58,7.06,1.0,no,0.24
CSI6.jpg,no,0.36,42,0.6,no,1.0,no,1.0,yes,0.5,yes,0.44,no,1.0,no,0.29,no,1.0,yes,0.3,no,1.0,no,0.59,no,0.05,no,0.28,no,0.92,yes,0.53,yes,0.39,neutral,0.88,male,1.0,no,1.0,no,0.57,yes,0.83,no,0.95,no,0.71,no,0.49,no,0.26,no,0.1,no,0.28,no,0.5,-7.33,1.0,no,0.73,white,1.0,yes,0.68,no,1.0,no,0.57,yes,0.24,no,0.79,no,1.0,no,1.0,no,1.0,no,1.0,yes,0.86,15.4,1.0,no,0.89
CSTL1.jpg,yes,0.17,30,0.6,no,1.0,no,0.99,no,0.75,no,0.6,no,0.88,yes,0.28,no,1.0,no,0.58,yes,0.06,no,0.94,yes,0.63,no,0.31,no,0.56,no,0.18,no,0.49,neutral,0.92,male,0.94,no,1.0,no,0.18,no,0.53,no,0.93,no,0.86,no,0.7,no,0.08,no,0.41,yes,0.09,no,0.96,-7.21,1.0,no,0.5,white,1.0,no,0.58,no,0.81,no,0.19,yes,0.07,no,0.52,no,1.0,no,0.5,no,1.0,no,1.0,no,0.21,-13.14,1.0,no,0.33
CSTL2.jpg,no,1.0,39,0.6,no,0.89,yes,0.18,no,1.0,no,0.99,no,1.0,no,1.0,no,0.44,no,1.0,no,0.98,no,0.49,no,0.25,yes,1.0,no,0.55,no,1.0,no,1.0,neutral,0.83,female,0.91,no,1.0,no,1.0,no,0.97,no,0.34,no,0.66,yes,0.71,no,1.0,no,0.87,yes,0.49,no,0.16,-9.33,1.0,no,0.11,white,1.0,no,0.66,no,1.0,no,1.0,no,0.3,yes,0.42,no,0.64,no,1.0,yes,0.2,no,0.38,no,0.97,9.28,1.0,yes,0.75
CSTL3.jpg,no,1.0,11,0.6,no,0.37,no,0.75,no,0.15,no,0.88,no,0.09,no,1.0,no,0.41,no,0.7,no,0.45,no,0.64,yes,0.47,yes,0.48,no,0.6,no,0.44,no,0.57,smile,0.61,female,1.0,no,1.0,no,1.0,no,0.65,no,0.38,yes,0.82,no,0.12,no,1.0,no,0.05,yes,0.35,no,0.64,-7.08,1.0,no,0.44,asian,0.99,no,0.55,no,0.64,no,1.0,no,0.37,yes,0.14,yes,0.35,no,0.88,yes,0.17,no,0.1,no,1.0,31.01,1.0,no,0.14
CSTL4.jpg,no,0.04,43,0.6,no,0.95,no,1.0,yes,0.37,yes,0.59,no,1.0,yes,0.42,no,0.18,yes,0.57,no,0.08,no,1.0,no,0.08,no,0.77,no,0.1,yes,0.77,yes,0.51,smile,0.82,male,1.0,no,1.0,yes,0.19,no,0.15,no,1.0,yes,0.7,yes,1.0,yes,0.37,yes,0.04,yes,0.49,no,1.0,-6.75,1.0,no,1.0,white,0.98,yes,0.58,no,1.0,no,0.09,no,0.2,no,1.0,no,0.79,no,0.29,no,1.0,no,1.0,yes,0.2,-41.17,1.0,no,0.18
CSTL5.jpg,yes,0.28,26,0.6,no,1.0,yes,0.13,no,0.31,no,0.84,no,0.92,no,0.46,no,0.83,no,0.59,no,0.4,no,0.7,no,0.84,yes,0.31,no,0.45,no,0.96,no,1.0,neutral,1.0,male,1.0,no,1.0,no,1.0,no,0.72,no,0.96,no,1.0,no,0.88,no,0.85,no,1.0,yes,0.06,no,0.1,-9.06,1.0,no,0.28,white,1.0,no,0.38,no,0.93,no,0.94,yes,0.99,no,1.0,no,0.96,no,1.0,no,1.0,no,1.0,yes,0.41,-0.04,1.0,yes,0.47
CSTL6.jpg,no,1.0,23,0.6,yes,0.04,yes,0.85,no,1.0,no,0.78,no,1.0,no,1.0,no,0.32,no,1.0,no,0.98,yes,0.53,no,0.92,yes,0.13,no,1.0,no,0.98,no,1.0,neutral,0.96,female,0.99,no,1.0,no,0.96,no,0.83,yes,0.64,no,0.74,no,0.78,no,1.0,no,0.9,yes,0.74,yes,0.44,-8.23,1.0,no,0.21,white,1.0,no,0.39,no,0.84,no,0.98,yes,0.21,yes,0.09,no,0.72,no,1.0,yes,0.86,no,0.34,no,0.79,5.11,1.0,yes,0.98
CXG1.jpg,no,1.0,22,0.6,no,0.45,no,0.24,no,1.0,no,0.94,no,0.59,no,1.0,no,0.59,no,1.0,no,0.39,no,0.78,yes,0.28,yes,0.4,no,0.77,no,0.9,no,1.0,neutral,0.86,female,0.97,no,1.0,no,1.0,no,1.0,no,0.63,no,0.7,no,0.69,no,1.0,no,0.56,yes,0.58,no,0.71,-9.15,1.0,no,0.21,white,1.0,no,0.33,no,0.94,no,1.0,no,0.27,no,0.29,yes,0.28,no,0.74,no,0.25,no,0.28,no,1.0,-10.45,1.0,yes,0.6
CXG2.jpg,no,1.0,48,0.6,no,1.0,no,0.41,no,0.54,no,0.9,no,1.0,no,1.0,no,0.8,no,1.0,no,0.84,no,0.25,yes,0.68,yes,0.53,no,0.54,no,0.76,no,0.96,neutral,0.18,female,0.93,no,1.0,no,1.0,no,0.92,no,1.0,no,0.16,yes,0.48,no,1.0,no,0.15,yes,0.53,no,0.74,-8.57,1.0,no,0.77,white,1.0,no,0.53,no,1.0,no,1.0,no,0.46,yes,0.14,no,0.55,no,0.41,no,0.63,no,0.32,no,1.0,-8.48,1.0,yes,0.79
CXG3.jpg,yes,0.23,25,0.6,no,0.52,no,0.0,yes,0.3,no,0.77,no,1.0,no,0.2,no,0.86,no,0.16,no,0.06,no,0.85,no,0.2,no,0.09,yes,0.44,no,0.53,no,0.4,smile,1.0,male,0.97,no,1.0,no,0.65,no,0.75,no,0.92,yes,0.38,yes,1.0,no,0.6,yes,0.75,yes,0.26,no,0.59,-9.14,1.0,no,0.58,hispanic,0.91,no,0.41,no,0.99,no,0.68,yes,0.48,no,0.8,no,0.98,no,0.94,no,0.99,no,1.0,yes,0.28,-14.79,1.0,yes,0.45
D1.jpg,no,0.52,38,0.6,no,1.0,no,1.0,yes,0.25,yes,0.1,no,1.0,no,0.44,no,0.93,no,0.02,no,0.77,no,0.66,yes,0.18,no,0.09,no,0.91,yes,0.31,yes,0.03,neutral,1.0,male,0.87,no,1.0,no,0.72,yes,0.35,no,0.98,no,0.77,no,0.71,no,0.44,yes,0.2,no,0.3,no,0.6,-7.1,1.0,no,0.89,white,1.0,yes,0.47,no,1.0,no,0.76,yes,0.48,no,0.92,no,1.0,no,1.0,no,1.0,no,1.0,yes,0.48,-7.35,1.0,no,0.64
D10.jpg,no,0.21,33,0.6,no,1.0,no,0.79,no,0.75,no,0.72,no,0.91,no,0.59,no,1.0,no,0.79,no,0.97,no,0.58,yes,0.26,yes,0.53,no,0.62,no,0.53,no,0.75,neutral,1.0,male,1.0,no,1.0,no,1.0,no,0.29,no,0.89,no,0.95,no,0.81,no,0.76,no,0.21,no,0.35,no,0.53,-5.94,1.0,no,0.23,white,1.0,no,0.5,no,0.9,no,1.0,yes,0.13,no,0.37,no,0.81,no,0.98,no,1.0,no,1.0,yes,0.02,-51.91,1.0,no,0.12
D2.jpg,no,0.9,36,0.6,no,0.54,no,0.31,no,1.0,no,1.0,no,0.38,no,0.87,no,0.61,no,0.99,no,1.0,yes,0.95,yes,0.4,no,0.6,no,0.71,no,1.0,no,0.95,smile,0.13,female,0.67,no,1.0,no,0.87,no,0.44,no,0.48,no,0.36,yes,1.0,no,0.92,no,0.57,yes,0.33,yes,0.04,-7.34,1.0,no,0.13,white,1.0,no,0.68,no,0.73,no,0.89,no,0.48,yes,0.62,no,0.59,no,0.9,no,0.05,no,0.09,no,1.0,17.41,1.0,yes,0.34
D3.jpg,no,0.61,33,0.6,no,0.89,no,0.68,no,0.89,no,0.88,no,0.58,no,0.54,no,0.77,no,0.82,yes,0.25,no,0.95,yes,0.92,no,0.1,no,0.74,no,0.64,no,0.92,neutral,0.83,male,0.1,no,1.0,no,0.82,no,0.94,no,0.85,no,0.82,no,1.0,no,0.8,yes,0.19,yes,0.01,no,0.42,-5.98,1.0,no,0.56,white,1.0,no,0.52,no,1.0,no,0.84,yes,0.24,no,0.47,no,0.92,no,0.69,no,0.79,no,0.81,no,0.66,-6.3,1.0,yes,0.27
D5.jpg,no,1.0,50,0.6,yes,0.14,no,0.64,no,0.47,no,0.56,no,0.68,no,0.96,no,0.16,no,0.62,yes,0.24,no,0.76,no,0.0,no,0.23,no,0.19,no,0.51,no,0.77,neutral,0.19,female,1.0,no,1.0,no,0.92,no,0.91,no,0.31,no,0.04,yes,0.24,no,0.94,no,0.07,yes,0.6,no,0.43,-6.5,1.0,no,0.77,white,0.94,yes,0.31,no,1.0,no,1.0,no,0.18,no,0.48,yes,0.57,no,0.74,no,0.03,no,0.29,no,1.0,47.41,1.0,yes,0.69
D6.jpg,yes,0.43,34,0.6,no,1.0,no,0.79,no,0.08,yes,0.24,no,0.92,yes,0.87,no,0.39,yes,0.27,no,0.85,no,1.0,no,0.43,no,0.74,yes,0.44,yes,0.31,no,0.03,neutral,0.69,male,1.0,no,1.0,yes,0.68,no,0.2,no,0.94,no,0.55,no,0.05,yes,0.68,no,0.46,yes,0.1,no,0.98,-7.35,1.0,no,0.7,white,0.89,no,0.65,no,0.85,yes,0.54,no,1.0,no,1.0,no,0.63,yes,1.0,no,0.96,no,0.92,no,0.08,39.16,1.0,no,0.16
D7.jpg,no,0.18,44,0.6,no,1.0,no,0.75,yes,0.16,no,0.38,no,0.61,no,0.74,no,0.91,no,0.06,no,1.0,no,0.77,no,0.52,yes,0.66,no,0.89,no,0.18,no,0.22,neutral,1.0,male,1.0,no,1.0,no,1.0,yes,0.14,no,0.9,no,0.72,no,0.83,no,0.89,no,1.0,no,0.16,no,0.58,-8.55,1.0,no,0.5,white,0.99,no,0.07,no,0.84,no,1.0,yes,0.43,no,0.52,no,1.0,no,1.0,no,0.92,no,0.99,yes,0.48,25.29,1.0,no,0.5
D8.jpg,no,0.88,36,0.6,no,0.95,no,0.82,no,0.12,yes,0.5,no,1.0,no,0.88,no,0.88,yes,0.16,no,0.28,no,1.0,no,0.48,no,0.82,no,0.31,yes,0.56,yes,0.35,neutral,0.91,male,1.0,yes,0.96,no,1.0,yes,0.49,no,0.93,no,0.71,no,0.3,no,0.61,no,0.86,yes,0.24,no,0.15,-6.64,1.0,no,0.74,asian,1.0,yes,0.6,no,1.0,no,1.0,yes,0.18,no,1.0,no,0.86,no,0.66,no,1.0,no,1.0,yes,0.79,41.23,1.0,no,0.67
D9.jpg,no,0.17,53,0.6,no,0.9,no,0.96,yes,0.77,yes,0.78,no,1.0,yes,0.06,no,0.93,yes,0.63,no,1.0,no,0.92,no,0.61,no,0.43,no,0.62,yes,0.67,yes,0.54,neutral,1.0,male,1.0,no,1.0,no,0.14,yes,1.0,no,0.91,no,0.81,no,1.0,yes,0.1,no,0.73,no,0.04,no,0.54,-8.21,1.0,no,0.47,white,1.0,yes,1.0,no,0.9,no,0.2,no,0.08,no,0.88,no,1.0,no,1.0,no,0.97,no,1.0,yes,0.98,-0.27,1.0,no,1.0
DA1.jpg,no,0.78,54,0.6,no,0.96,no,0.78,yes,0.26,yes,0.49,no,1.0,no,0.83,no,0.94,yes,0.13,no,0.2,no,1.0,no,0.39,no,0.59,no,0.74,yes,0.35,yes,0.17,neutral,0.73,male,0.75,no,1.0,no,1.0,yes,0.38,no,0.96,no,0.42,no,0.96,no,0.74,no,0.86,yes,0.39,no,0.37,-6.73,1.0,no,0.8,white,1.0,yes,0.99,no,1.0,no,1.0,yes,0.54,no,1.0,no,0.93,no,1.0,no,0.99,no,1.0,yes,0.76,42.62,1.0,no,0.57
DA10.jpg,no,0.22,23,0.6,no,0.73,no,0.0,yes,0.41,no,0.87,no,0.81,no,1.0,no,0.7,no,0.0,no,0.46,no,0.85,no,1.0,yes,0.39,no,0.06,no,0.61,no,0.58,neutral,0.88,male,1.0,no,1.0,no,1.0,no,0.48,no,1.0,no,0.82,no,0.85,no,1.0,no,0.35,no,0.13,yes,0.16,-8.16,1.0,no,0.43,white,1.0,no,0.41,no,1.0,no,1.0,yes,0.8,no,0.74,no,1.0,no,1.0,no,1.0,no,1.0,yes,0.63,-24.1,1.0,yes,0.25
DA11.jpg,no,0.13,28,0.6,no,0.99,no,0.26,yes,0.43,no,0.89,no,0.97,no,0.7,no,0.8,no,0.2,yes,1.0,no,1.0,no,0.58,no,0.93,yes,0.63,no,0.3,no,0.52,neutral,0.83,male,0.96,no,1.0,no,1.0,no,0.8,no,0.93,no,0.38,no,0.89,no,0.75,no,0.25,yes,0.04,no,0.7,-6.81,1.0,no,0.7,hispanic,1.0,no,0.67,no,1.0,no,1.0,yes,1.0,no,1.0,no,1.0,no,1.0,no,0.97,no,1.0,yes,0.6,40.73,1.0,yes,0.22
DA12.jpg,no,1.0,10,0.6,no,0.63,no,0.2,no,0.86,no,0.86,no,0.3,no,1.0,no,0.58,no,0.83,no,0.33,no,0.91,yes,0.0,no,0.26,no,0.21,no,0.58,no,0.88,neutral,0.26,female,0.71,no,1.0,no,1.0,no,0.97,no,0.53,no,0.29,no,0.52,no,1.0,no,0.27,yes,0.49,no,0.21,-9.51,1.0,no,0.8,white,0.72,no,0.92,no,1.0,no,1.0,no,0.57,no,0.51,yes,0.12,yes,0.74,no,0.27,no,0.23,no,1.0,10.3,1.0,yes,0.75
DA13.jpg,no,1.0,26,0.6,no,0.49,no,0.09,no,1.0,no,0.6,no,0.79,no,1.0,no,0.59,no,1.0,no,0.11,no,0.95,no,0.47,yes,0.22,no,0.55,no,0.69,no,0.89,neutral,0.73,female,0.86,no,1.0,no,1.0,no,0.75,no,0.24,no,0.41,no,0.7,no,1.0,no,1.0,yes,0.94,no,0.41,-6.46,1.0,no,0.26,white,1.0,yes,0.03,no,0.68,no,1.0,yes,0.07,no,0.52,yes,0.11,no,1.0,yes,0.16,no,0.47,no,0.76,29.16,1.0,yes,0.41
DA14.jpg,no,0.69,22,0.6,no,1.0,no,1.0,yes,0.34,no,0.24,yes,0.38,no,0.73,no,1.0,yes,0.07,no,1.0,no,0.07,yes,0.18,no,0.16,no,1.0,yes,0.4,yes,0.32,neutral,0.53,male,0.88,no,1.0,no,0.95,yes,0.63,no,1.0,no,0.41,no,0.28,no,0.63,yes,0.17,yes,0.11,no,0.47,-9.99,1.0,no,1.0,white,1.0,no,0.37,no,0.96,no,0.84,yes,0.16,no,0.55,no,0.82,no,0.71,no,1.0,no,0.84,yes,0.36,-0.22,1.0,no,1.0
DA15.jpg,no,0.49,28,0.6,no,0.76,no,1.0,no,0.0,no,0.26,no,0.8,no,0.82,no,0.61,yes,0.18,no,0.27,no,0.62,yes,0.11,no,1.0,no,1.0,yes,0.18,yes,0.07,neutral,0.97,male,0.69,no,1.0,no,1.0,yes,0.12,no,0.92,no,0.76,no,0.75,no,0.86,no,0.15,no,0.58,no,0.28,-8.45,1.0,no,0.52,white,0.82,no,0.12,no,0.83,no,1.0,no,0.18,no,0.62,no,0.69,no,0.04,no,0.91,no,0.56,yes,0.02,-0.27,1.0,no,0.68
DA2.jpg,no,0.98,29,0.6,yes,0.03,no,0.01,no,0.69,no,0.6,no,1.0,no,1.0,no,0.46,no,1.0,no,0.37,no,0.85,no,0.42,yes,0.33,no,0.33,no,0.92,no,1.0,neutral,0.98,female,0.52,no,1.0,no,1.0,no,0.83,no,0.43,no,0.76,no,0.92,no,1.0,no,0.32,yes,0.23,no,0.35,-6.56,1.0,no,0.09,white,1.0,yes,0.62,no,1.0,no,1.0,yes,0.44,no,1.0,yes,0.18,no,1.0,no,0.36,no,0.67,no,0.65,-47.39,1.0,yes,0.81
DA3.jpg,no,1.0,18,0.6,yes,0.31,yes,0.73,no,1.0,no,1.0,no,0.06,no,1.0,no,0.1,no,1.0,no,0.94,yes,0.14,no,0.95,yes,0.19,no,0.47,no,1.0,no,1.0,neutral,0.31,female,0.93,no,1.0,no,1.0,no,0.75,yes,0.91,no,0.01,no,0.88,no,1.0,no,0.76,yes,0.28,yes,0.03,-8.6,1.0,yes,0.71,white,1.0,no,1.0,yes,0.14,no,1.0,no,0.82,yes,0.55,yes,0.72,no,0.79,yes,0.98,yes,0.01,no,1.0,2.82,1.0,yes,0.31
DA4.jpg,no,0.15,41,0.6,no,0.75,no,0.89,yes,0.19,yes,0.23,no,1.0,no,0.0,no,0.97,yes,0.21,no,0.23,no,1.0,no,0.27,no,0.77,yes,0.36,yes,0.55,yes,0.31,neutral,0.65,male,1.0,no,1.0,no,0.32,yes,0.22,no,0.94,no,0.66,no,0.97,yes,0.05,yes,0.15,yes,0.14,no,0.5,-8.45,1.0,no,0.82,white,1.0,yes,0.18,no,1.0,no,0.41,yes,0.08,no,1.0,no,0.97,no,0.39,no,1.0,no,1.0,yes,0.75,15.97,1.0,no,0.71
DA5.jpg,yes,0.02,49,0.6,no,0.96,no,0.48,yes,0.44,no,0.44,no,1.0,no,0.21,no,0.88,no,0.1,yes,0.26,no,1.0,no,0.52,no,0.25,yes,0.21,no,0.06,no,0.35,neutral,1.0,male,1.0,no,1.0,no,0.61,no,0.41,no,0.99,no,0.63,no,1.0,no,0.36,no,0.19,yes,0.19,no,0.72,-8.05,1.0,no,0.87,white,1.0,no,0.13,no,1.0,no,0.6,yes,0.93,no,1.0,no,1.0,no,1.0,no,1.0,no,1.0,yes,0.7,28.32,1.0,no,0.1
DA6.jpg,no,1.0,25,0.6,yes,0.14,yes,0.96,no,1.0,no,0.98,no,0.84,no,1.0,no,0.55,no,1.0,no,0.43,no,0.85,no,0.84,yes,0.46,no,0.03,no,1.0,no,1.0,neutral,0.88,female,0.83,no,1.0,no,1.0,no,1.0,yes,0.48,no,0.71,no,0.96,no,1.0,no,0.36,yes,0.86,no,0.04,-7.46,1.0,yes,0.07,white,1.0,no,0.74,no,0.68,no,1.0,no,0.1,no,0.21,yes,0.11,no,1.0,yes,0.59,no,0.54,no,0.86,-19.8,1.0,yes,1.0
DA7.jpg,no,0.31,29,0.6,no,1.0,yes,0.04,no,0.4,no,1.0,yes,0.69,no,0.78,no,0.59,no,0.58,no,1.0,no,1.0,no,0.59,yes,1.0,no,0.06,no,0.97,no,1.0,neutral,1.0,male,0.89,no,1.0,no,1.0,no,0.88,no,0.92,no,0.93,no,0.9,no,1.0,no,0.36,yes,0.12,yes,0.0,-7.12,1.0,no,0.22,asian,0.62,no,1.0,no,0.98,no,0.96,no,0.46,yes,0.47,no,0.91,no,0.9,no,0.96,no,0.87,no,0.22,-36.01,1.0,yes,0.64
DA8.jpg,no,1.0,46,0.6,yes,0.13,no,0.04,no,0.71,no,0.57,no,0.91,no,1.0,no,0.69,no,0.97,no,0.86,yes,0.39,no,0.41,no,0.13,no,0.89,no,0.82,no,0.98,neutral,0.91,female,0.95,no,1.0,no,0.96,no,0.44,no,0.25,no,0.66,no,0.8,no,0.99,no,0.53,yes,0.82,no,0.01,-8.64,1.0,no,0.46,white,1.0,yes,0.37,no,0.93,no,1.0,yes,0.53,no,0.76,yes,0.03,no,1.0,yes,0.13,no,0.45,no,0.75,-15.35,1.0,yes,0.4
DA9.jpg,no,0.82,39,0.6,no,1.0,no,0.26,no,0.18,no,0.84,no,0.41,no,1.0,no,1.0,no,0.41,no,1.0,no,0.38,no,0.11,yes,0.95,no,0.53,no,0.39,no,0.38,neutral,0.16,male,0.41,no,1.0,no,1.0,no,0.21,no,1.0,no,0.14,no,0.97,no,1.0,no,0.46,yes,0.55,no,0.13,-9.32,1.0,no,0.63,white,1.0,no,0.55,no,0.98,no,1.0,no,0.63,yes,0.57,no,0.62,no,1.0,no,0.91,no,0.78,no,0.07,-5.73,1.0,no,0.3
DAM1.jpg,no,1.0,29,0.6,no,1.0,no,0.44,no,0.77,no,0.89,no,1.0,no,1.0,no,0.81,no,1.0,no,0.91,yes,0.56,yes,0.73,no,0.34,no,0.97,no,0.94,no,1.0,neutral,0.43,female,0.52,no,1.0,no,1.0,no,0.44,no,1.0,no,0.47,no,0.67,no,1.0,no,0.06,no,0.04,no,0.02,-7.77,1.0,no,0.09,white,1.0,no,0.48,no,1.0,no,1.0,yes,0.13,no,0.31,no,0.66,no,0.64,no,0.79,no,0.47,no,0.81,4.49,1.0,yes,0.22
DAM2.jpg,no,1.0,25,0.6,yes,0.37,yes,0.59,no,1.0,no,0.82,no,0.96,no,1.0,no,0.48,no,1.0,yes,0.03,no,0.88,no,0.91,yes,0.22,yes,0.0,no,0.88,no,1.0,neutral,0.89,female,1.0,no,1.0,no,0.89,no,1.0,yes,0.84,no,0.53,no,1.0,no,0.98,no,0.39,yes,1.0,no,0.43,-9.62,1.0,no,0.08,white,0.95,no,0.3,no,0.58,no,0.91,yes,0.9,no,0.72,no,0.28,no,1.0,yes,0.88,no,0.39,no,0.94,-5.04,1.0,yes,1.0
DAM3.jpg,no,0.76,50,0.6,no,1.0,no,0.94,yes,0.56,yes,0.05,no,0.89,no,1.0,no,0.99,yes,0.2,no,0.89,no,0.52,no,0.46,no,0.32,no,1.0,yes,0.3,yes,0.23,neutral,1.0,male,0.7,no,1.0,no,1.0,yes,0.61,no,1.0,no,0.61,no,0.5,no,1.0,no,0.63,no,0.17,no,0.38,-8.77,1.0,no,0.87,white,1.0,yes,0.42,no,0.98,no,1.0,yes,0.41,no,0.98,no,0.71,no,0.86,no,1.0,no,0.83,yes,0.67,-17.03,1.0,no,0.82
DARK1.jpg,no,0.28,39,0.6,no,1.0,no,1.0,yes,0.03,no,0.88,yes,0.91,no,0.33,no,0.51,no,0.11,no,0.73,no,0.83,yes,0.23,yes,0.78,no,0.67,no,0.3,no,0.63,neutral,1.0,male,0.7,no,1.0,no,0.59,no,0.52,no,1.0,no,0.58,no,0.84,no,0.54,no,0.41,yes,0.19,no,0.86,-9.34,1.0,no,0.98,white,1.0,no,0.82,no,0.89,no,0.62,no,0.41,yes,0.15,no,0.68,no,0.65,no,0.98,no,0.57,no,0.67,2.88,1.0,no,0.11
DARK2.jpg,no,0.89,42,0.6,no,1.0,no,0.84,no,0.03,no,0.23,no,0.85,no,1.0,no,0.91,no,0.4,no,0.35,no,0.84,yes,0.09,no,0.07,no,0.46,no,0.29,no,0.46,neutral,0.92,male,0.21,no,1.0,no,1.0,no,0.1,no,0.94,no,0.47,no,0.7,no,1.0,no,0.73,yes,0.32,no,0.54,-7.18,1.0,no,0.5,white,1.0,yes,0.14,no,1.0,no,1.0,yes,0.3,no,0.81,no,0.86,no,1.0,no,0.86,no,0.9,no,0.18,27.08,1.0,no,0.19
